"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"ENTREV";"TAMUNI";"TIPO_TEL";"SEXO";"EDAD";"P0";"P0A";"PROBVOTO";"RAZONESVOTO";"VOTOCORREO";"DUDACORREO";"VOTOCORREOEMITIDO1";"VOTODUDA1";"VOTODUDA2";"VOTOCORREOEMITIDO2";"VOTOCORREOEMITIDOCONJUNTO";"FIDELVOTOCORREO";"INTENCIONG";"CORREOEMITIDOINTENCIONGR";"ESCIDEOL";"PREFPTE";"PARTICIPACIONG";"RECUVOTOG";"RECUERDO";"CERCANIA";"ESCUELA";"NIVELESTENTREV";"ESTUDIOS";"SITLAB";"RELALAB";"CNO11";"CNO11R";"INGRESHOG";"CLASESOCIAL";"CLASESUB";"SINCERIDAD";"PESO";"PESOCCAA";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4";"RECUVOTOGR";"VOTOCORREOEMITIDO1R";"VOTODUDA1R";"VOTODUDA2R";"P3A2COM";"VOTOCORREOEMITIDO2R";"INTENCIONGR";"INTENCIONGRA";"INTENCIONGALTER";"INTENCIONGALTERR";"SIMPATIA";"VOTOSIMG";"VOTOSIMGCONJUNTO"
3415;89933;6443;15;31;0;3;0;1;1;2;19;1;1;8;4;4;0;0;0;0;0;0;0;9998;9998;5;98;3;0;9995;9997;3;6;4;6;0;0;13;3;3;2;1;1,91233;1,49705;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;3;0;0;0;0;0;0;"";"";12;7;23;3;13;2;1;1;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;9998;9999;0;0;9997;9997;9997
3415;70840;5604;15;31;0;3;0;1;2;1;53;1;1;1;5;4;0;0;0;0;0;0;0;9998;9998;3;98;2;0;9997;9998;3;8;6;1;3;6;6;1;5;4;2;1,02859;0,7487;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;"";"";11;7;23;2;10;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;9998;9999;0;0;9997;9997;9997
3415;3322;308;15;31;201;1;0;5;2;2;57;1;1;10;5;3;2;0;1501;2;1501;1501;1;0;1501;7;2;1;1501;1501;1501;3;9;6;1;1;2;2;1;96;6;2;0,84903;1,22785;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;"";"";10;7;23;1;7;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1501;0;1501;2;21501;1501;0;8995;0;0;0;0;1501
3415;9257;910;15;31;201;1;0;5;2;2;29;1;1;10;3;4;0;0;0;0;0;0;0;21;21;3;4;1;1;1;21;3;9;6;1;1;2;2;4;5;4;1;1,09529;1,43085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";10;7;23;1;8;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;21;21;1;1;0;21;21
3415;9378;927;15;31;201;1;0;5;2;2;33;1;1;10;3;4;0;0;0;0;0;0;0;21;21;3;4;1;4;4;21;3;9;6;1;1;2;2;3;3;2;1;1,09529;1,43085;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";10;7;23;1;7;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;0;0;0;0;0;21;21;1602;1602;0;21;21
3415;9934;981;15;31;201;1;0;5;2;1;46;1;1;10;1;4;0;0;0;0;0;0;0;2;2;7;2;1;1501;1501;2;3;9;6;1;1;4;4;2;3;2;2;0,78638;0,8873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";10;7;23;1;7;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1501;0;0;0;0;0;2;2;1501;1501;0;2;2
3415;11583;1144;15;31;201;1;0;5;2;2;45;1;1;10;7;4;0;0;0;0;0;0;0;1;1;4;4;1;1;1;1;3;9;6;1;3;1;1;4;3;2;1;0,8196;1,13576;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;0;0;0;0;3;0;"";"";10;7;23;1;8;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;21;21;0;1;1
3415;18521;1815;15;31;201;1;0;5;2;2;70;1;1;10;7;4;0;0;0;0;0;0;0;2;2;8;8;1;1501;1501;2;3;8;6;2;0;0;12;4;3;2;1;0,9318;0,79603;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;5;0;"";"";10;7;23;1;6;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1501;0;0;0;0;0;2;2;1501;1501;0;2;2
3415;18794;1836;15;31;201;1;0;5;1;2;50;1;1;10;5;4;0;0;0;0;0;0;0;9998;9998;7;2;1;1501;1501;1501;3;9;6;1;1;2;2;2;3;2;1;0,8196;1,13576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"";"";10;7;23;1;9;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1501;0;0;0;0;0;9998;9999;0;0;1501;1501;1501
3415;19257;1884;15;31;201;1;0;5;1;1;45;1;1;10;5;1;0;0;0;0;0;0;0;1602;1602;2;4;1;4;4;21;3;7;5;1;1;3;3;4;3;2;2;0,78638;0,8873;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";10;7;23;1;8;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;4;0;0;0;0;0;1602;1602;9997;9997;0;1602;1602
3415;19951;1921;15;31;201;1;0;5;1;1;76;1;1;10;3;4;0;0;0;0;0;0;0;9998;9998;2;96;1;4;4;8;3;2;2;2;0;0;12;3;5;4;1;1,12547;1,13866;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;4;1;"";"";10;7;23;1;11;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;4;0;0;0;0;0;9998;9999;0;0;8;21;21
3415;22673;2136;15;31;201;1;0;5;1;2;46;1;1;10;3;4;0;0;0;0;0;0;0;9998;9998;7;98;1;1501;1501;9998;3;9;6;1;2;2;2;6;4;3;1;0,8196;1,13576;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;"";"";10;7;23;1;8;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1501;0;0;0;0;0;9998;9999;0;0;2;2;2
3415;23077;2164;15;31;201;1;0;5;1;2;62;1;1;10;3;4;0;0;0;0;0;0;0;9999;9999;5;99;1;9999;9999;9999;3;9;6;1;1;2;2;5;4;3;2;0,84903;1,22785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";10;7;23;1;10;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;0;0;0;0;0;9999;9999;0;0;9999;9999;9999
3415;24237;2268;15;31;201;1;0;5;2;2;71;1;1;10;6;1;0;0;0;0;0;0;0;2;2;6;2;1;1501;1501;2;3;2;2;2;0;0;12;2;3;2;3;0,9318;0,79603;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;3;0;"";"";10;7;23;1;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1501;0;0;0;0;0;2;2;8996;8996;0;2;2
3415;24437;2293;15;31;201;1;0;5;1;1;53;1;2;9;5;4;0;0;0;0;0;0;0;1;1;5;1;2;0;9997;1;3;6;4;1;2;7;7;6;12;5;2;0,78638;0,8873;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;9;0;0;0;0;14;0;"";"";10;7;23;1;11;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;0;1;1;9993;9993;0;1;1
3415;27044;2516;15;31;201;1;0;5;1;1;67;1;1;10;5;3;2;0;1;21;1;1;2;0;1;3;4;1;8995;8995;21;3;9;6;2;0;0;12;2;3;2;1;0,85811;0,67967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";10;7;23;1;8;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8995;0;1;21;10021;1;0;1;0;0;0;0;1
3415;28564;2638;15;31;201;1;0;5;2;1;41;1;1;8;3;2;0;0;0;0;0;0;0;1;1;3;1;1;1;1;4;3;9;6;2;0;0;12;4;3;2;2;0,82985;1,02053;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;10;0;0;0;0;8;0;"";"";10;7;23;1;8;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;1;1;9997;9997;0;1;1
3415;34285;3126;15;31;201;1;0;5;2;1;41;1;1;10;5;4;0;0;0;0;0;0;0;21;21;3;4;1;8995;8995;9;3;9;6;1;1;2;2;2;3;2;1;0,82985;1,02053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";10;7;23;1;8;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8995;0;0;0;0;0;21;21;1;1;0;21;21
3415;35876;3248;15;31;201;1;0;5;2;1;57;1;1;10;1;4;0;0;0;0;0;0;0;1602;1602;1;4;1;1602;1602;1602;3;9;6;1;1;2;2;2;5;4;1;0,74944;0,65763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;"";"";10;7;23;1;9;4;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1602;0;0;0;0;0;1602;1602;21;21;0;1602;1602
3415;39340;3521;15;31;201;1;0;5;2;1;26;1;1;1;3;9;0;0;0;0;0;0;0;9997;9997;6;3;1;4;4;2;3;9;6;1;1;2;2;3;3;2;2;0,95779;0,93483;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;6;0;"";"";11;7;23;2;12;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;4;0;0;0;0;0;9997;9997;0;0;1;1;1
3415;39484;3536;15;31;201;1;0;5;1;2;60;1;1;10;5;4;0;0;0;0;0;0;0;1502;8995;5;1;1;8995;8995;1;3;4;3;1;1;9;9;3;3;2;2;0,84903;1,22785;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;"";"";11;7;23;2;12;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;8995;0;0;0;0;0;8995;8995;1;1;0;8995;8995
